Epoch #,Start Time,End Time,Score #, Score
6139,01/03/2019 02:03:00,01/03/2019 02:03:10,1,Wake
6140,01/03/2019 02:03:10,01/03/2019 02:03:20,1,Wake
6141,01/03/2019 02:03:20,01/03/2019 02:03:30,1,Wake
6142,01/03/2019 02:03:30,01/03/2019 02:03:40,1,Wake
6143,01/03/2019 02:03:40,01/03/2019 02:03:50,1,Wake
6144,01/03/2019 02:03:50,01/03/2019 02:04:00,2,Non REM
6145,01/03/2019 02:04:00,01/03/2019 02:04:10,2,Non REM
6146,01/03/2019 02:04:10,01/03/2019 02:04:20,2,Non REM
6147,01/03/2019 02:04:20,01/03/2019 02:04:30,2,Non REM
6148,01/03/2019 02:04:30,01/03/2019 02:04:40,2,Non REM
6149,01/03/2019 02:04:40,01/03/2019 02:04:50,2,Non REM
6150,01/03/2019 02:04:50,01/03/2019 02:05:00,2,Non REM
6151,01/03/2019 02:05:00,01/03/2019 02:05:10,2,Non REM
6152,01/03/2019 02:05:10,01/03/2019 02:05:20,2,Non REM
6153,01/03/2019 02:05:20,01/03/2019 02:05:30,2,Non REM
6154,01/03/2019 02:05:30,01/03/2019 02:05:40,2,Non REM
6155,01/03/2019 02:05:40,01/03/2019 02:05:50,2,Non REM
6156,01/03/2019 02:05:50,01/03/2019 02:06:00,2,Non REM
6157,01/03/2019 02:06:00,01/03/2019 02:06:10,2,Non REM
6158,01/03/2019 02:06:10,01/03/2019 02:06:20,2,Non REM
6159,01/03/2019 02:06:20,01/03/2019 02:06:30,2,Non REM
6160,01/03/2019 02:06:30,01/03/2019 02:06:40,2,Non REM
6161,01/03/2019 02:06:40,01/03/2019 02:06:50,2,Non REM
6162,01/03/2019 02:06:50,01/03/2019 02:07:00,2,Non REM
6163,01/03/2019 02:07:00,01/03/2019 02:07:10,2,Non REM
6164,01/03/2019 02:07:10,01/03/2019 02:07:20,2,Non REM
6165,01/03/2019 02:07:20,01/03/2019 02:07:30,2,Non REM
6166,01/03/2019 02:07:30,01/03/2019 02:07:40,2,Non REM
6167,01/03/2019 02:07:40,01/03/2019 02:07:50,2,Non REM
6168,01/03/2019 02:07:50,01/03/2019 02:08:00,2,Non REM
6169,01/03/2019 02:08:00,01/03/2019 02:08:10,2,Non REM
6170,01/03/2019 02:08:10,01/03/2019 02:08:20,2,Non REM
6171,01/03/2019 02:08:20,01/03/2019 02:08:30,2,Non REM
6172,01/03/2019 02:08:30,01/03/2019 02:08:40,2,Non REM
6173,01/03/2019 02:08:40,01/03/2019 02:08:50,2,Non REM
6174,01/03/2019 02:08:50,01/03/2019 02:09:00,2,Non REM
6175,01/03/2019 02:09:00,01/03/2019 02:09:10,2,Non REM
6176,01/03/2019 02:09:10,01/03/2019 02:09:20,2,Non REM
6177,01/03/2019 02:09:20,01/03/2019 02:09:30,2,Non REM
6178,01/03/2019 02:09:30,01/03/2019 02:09:40,2,Non REM
6179,01/03/2019 02:09:40,01/03/2019 02:09:50,2,Non REM
6180,01/03/2019 02:09:50,01/03/2019 02:10:00,2,Non REM
6181,01/03/2019 02:10:00,01/03/2019 02:10:10,2,Non REM
6182,01/03/2019 02:10:10,01/03/2019 02:10:20,2,Non REM
6183,01/03/2019 02:10:20,01/03/2019 02:10:30,2,Non REM
6184,01/03/2019 02:10:30,01/03/2019 02:10:40,2,Non REM
6185,01/03/2019 02:10:40,01/03/2019 02:10:50,2,Non REM
6186,01/03/2019 02:10:50,01/03/2019 02:11:00,2,Non REM
6187,01/03/2019 02:11:00,01/03/2019 02:11:10,2,Non REM
6188,01/03/2019 02:11:10,01/03/2019 02:11:20,2,Non REM
6189,01/03/2019 02:11:20,01/03/2019 02:11:30,2,Non REM
6190,01/03/2019 02:11:30,01/03/2019 02:11:40,2,Non REM
6191,01/03/2019 02:11:40,01/03/2019 02:11:50,2,Non REM
6192,01/03/2019 02:11:50,01/03/2019 02:12:00,2,Non REM
6193,01/03/2019 02:12:00,01/03/2019 02:12:10,2,Non REM
6194,01/03/2019 02:12:10,01/03/2019 02:12:20,2,Non REM
6195,01/03/2019 02:12:20,01/03/2019 02:12:30,2,Non REM
6196,01/03/2019 02:12:30,01/03/2019 02:12:40,2,Non REM
6197,01/03/2019 02:12:40,01/03/2019 02:12:50,2,Non REM
6198,01/03/2019 02:12:50,01/03/2019 02:13:00,2,Non REM
6199,01/03/2019 02:13:00,01/03/2019 02:13:10,2,Non REM
6200,01/03/2019 02:13:10,01/03/2019 02:13:20,2,Non REM
6201,01/03/2019 02:13:20,01/03/2019 02:13:30,2,Non REM
6202,01/03/2019 02:13:30,01/03/2019 02:13:40,2,Non REM
6203,01/03/2019 02:13:40,01/03/2019 02:13:50,2,Non REM
6204,01/03/2019 02:13:50,01/03/2019 02:14:00,2,Non REM
6205,01/03/2019 02:14:00,01/03/2019 02:14:10,2,Non REM
6206,01/03/2019 02:14:10,01/03/2019 02:14:20,2,Non REM
6207,01/03/2019 02:14:20,01/03/2019 02:14:30,2,Non REM
6208,01/03/2019 02:14:30,01/03/2019 02:14:40,2,Non REM
6209,01/03/2019 02:14:40,01/03/2019 02:14:50,255,Unscored
6210,01/03/2019 02:14:50,01/03/2019 02:15:00,1,Wake
6211,01/03/2019 02:15:00,01/03/2019 02:15:10,1,Wake
6212,01/03/2019 02:15:10,01/03/2019 02:15:20,1,Wake
6213,01/03/2019 02:15:20,01/03/2019 02:15:30,1,Wake
6214,01/03/2019 02:15:30,01/03/2019 02:15:40,1,Wake
6215,01/03/2019 02:15:40,01/03/2019 02:15:50,1,Wake
6216,01/03/2019 02:15:50,01/03/2019 02:16:00,1,Wake
6217,01/03/2019 02:16:00,01/03/2019 02:16:10,1,Wake
6218,01/03/2019 02:16:10,01/03/2019 02:16:20,1,Wake
6219,01/03/2019 02:16:20,01/03/2019 02:16:30,1,Wake
6220,01/03/2019 02:16:30,01/03/2019 02:16:40,1,Wake
6221,01/03/2019 02:16:40,01/03/2019 02:16:50,1,Wake
6222,01/03/2019 02:16:50,01/03/2019 02:17:00,1,Wake
6223,01/03/2019 02:17:00,01/03/2019 02:17:10,1,Wake
6224,01/03/2019 02:17:10,01/03/2019 02:17:20,1,Wake
6225,01/03/2019 02:17:20,01/03/2019 02:17:30,1,Wake
6226,01/03/2019 02:17:30,01/03/2019 02:17:40,1,Wake
6227,01/03/2019 02:17:40,01/03/2019 02:17:50,1,Wake
6228,01/03/2019 02:17:50,01/03/2019 02:18:00,1,Wake
6229,01/03/2019 02:18:00,01/03/2019 02:18:10,1,Wake
6230,01/03/2019 02:18:10,01/03/2019 02:18:20,1,Wake
6231,01/03/2019 02:18:20,01/03/2019 02:18:30,1,Wake
6232,01/03/2019 02:18:30,01/03/2019 02:18:40,1,Wake
6233,01/03/2019 02:18:40,01/03/2019 02:18:50,1,Wake
6234,01/03/2019 02:18:50,01/03/2019 02:19:00,1,Wake
6235,01/03/2019 02:19:00,01/03/2019 02:19:10,1,Wake
6236,01/03/2019 02:19:10,01/03/2019 02:19:20,1,Wake
6237,01/03/2019 02:19:20,01/03/2019 02:19:30,1,Wake
6238,01/03/2019 02:19:30,01/03/2019 02:19:40,1,Wake
6239,01/03/2019 02:19:40,01/03/2019 02:19:50,1,Wake
6240,01/03/2019 02:19:50,01/03/2019 02:20:00,1,Wake
6241,01/03/2019 02:20:00,01/03/2019 02:20:10,1,Wake
6242,01/03/2019 02:20:10,01/03/2019 02:20:20,1,Wake
6243,01/03/2019 02:20:20,01/03/2019 02:20:30,1,Wake
6244,01/03/2019 02:20:30,01/03/2019 02:20:40,1,Wake
6245,01/03/2019 02:20:40,01/03/2019 02:20:50,1,Wake
6246,01/03/2019 02:20:50,01/03/2019 02:21:00,1,Wake
6247,01/03/2019 02:21:00,01/03/2019 02:21:10,1,Wake
6248,01/03/2019 02:21:10,01/03/2019 02:21:20,1,Wake
6249,01/03/2019 02:21:20,01/03/2019 02:21:30,1,Wake
6250,01/03/2019 02:21:30,01/03/2019 02:21:40,1,Wake
6251,01/03/2019 02:21:40,01/03/2019 02:21:50,1,Wake
6252,01/03/2019 02:21:50,01/03/2019 02:22:00,1,Wake
6253,01/03/2019 02:22:00,01/03/2019 02:22:10,1,Wake
6254,01/03/2019 02:22:10,01/03/2019 02:22:20,1,Wake
6255,01/03/2019 02:22:20,01/03/2019 02:22:30,1,Wake
6256,01/03/2019 02:22:30,01/03/2019 02:22:40,1,Wake
6257,01/03/2019 02:22:40,01/03/2019 02:22:50,1,Wake
6258,01/03/2019 02:22:50,01/03/2019 02:23:00,1,Wake
6259,01/03/2019 02:23:00,01/03/2019 02:23:10,1,Wake
6260,01/03/2019 02:23:10,01/03/2019 02:23:20,1,Wake
6261,01/03/2019 02:23:20,01/03/2019 02:23:30,1,Wake
6262,01/03/2019 02:23:30,01/03/2019 02:23:40,1,Wake
6263,01/03/2019 02:23:40,01/03/2019 02:23:50,1,Wake
6264,01/03/2019 02:23:50,01/03/2019 02:24:00,1,Wake
6265,01/03/2019 02:24:00,01/03/2019 02:24:10,1,Wake
6266,01/03/2019 02:24:10,01/03/2019 02:24:20,1,Wake
6267,01/03/2019 02:24:20,01/03/2019 02:24:30,1,Wake
6268,01/03/2019 02:24:30,01/03/2019 02:24:40,1,Wake
6269,01/03/2019 02:24:40,01/03/2019 02:24:50,1,Wake
6270,01/03/2019 02:24:50,01/03/2019 02:25:00,1,Wake
6271,01/03/2019 02:25:00,01/03/2019 02:25:10,1,Wake
6272,01/03/2019 02:25:10,01/03/2019 02:25:20,1,Wake
6273,01/03/2019 02:25:20,01/03/2019 02:25:30,1,Wake
6274,01/03/2019 02:25:30,01/03/2019 02:25:40,1,Wake
6275,01/03/2019 02:25:40,01/03/2019 02:25:50,1,Wake
6276,01/03/2019 02:25:50,01/03/2019 02:26:00,1,Wake
6277,01/03/2019 02:26:00,01/03/2019 02:26:10,1,Wake
6278,01/03/2019 02:26:10,01/03/2019 02:26:20,1,Wake
6279,01/03/2019 02:26:20,01/03/2019 02:26:30,1,Wake
6280,01/03/2019 02:26:30,01/03/2019 02:26:40,1,Wake
6281,01/03/2019 02:26:40,01/03/2019 02:26:50,1,Wake
6282,01/03/2019 02:26:50,01/03/2019 02:27:00,1,Wake
6283,01/03/2019 02:27:00,01/03/2019 02:27:10,1,Wake
6284,01/03/2019 02:27:10,01/03/2019 02:27:20,1,Wake
6285,01/03/2019 02:27:20,01/03/2019 02:27:30,1,Wake
6286,01/03/2019 02:27:30,01/03/2019 02:27:40,1,Wake
6287,01/03/2019 02:27:40,01/03/2019 02:27:50,1,Wake
6288,01/03/2019 02:27:50,01/03/2019 02:28:00,1,Wake
6289,01/03/2019 02:28:00,01/03/2019 02:28:10,1,Wake
6290,01/03/2019 02:28:10,01/03/2019 02:28:20,1,Wake
6291,01/03/2019 02:28:20,01/03/2019 02:28:30,1,Wake
6292,01/03/2019 02:28:30,01/03/2019 02:28:40,1,Wake
6293,01/03/2019 02:28:40,01/03/2019 02:28:50,1,Wake
6294,01/03/2019 02:28:50,01/03/2019 02:29:00,1,Wake
6295,01/03/2019 02:29:00,01/03/2019 02:29:10,1,Wake
6296,01/03/2019 02:29:10,01/03/2019 02:29:20,1,Wake
6297,01/03/2019 02:29:20,01/03/2019 02:29:30,1,Wake
6298,01/03/2019 02:29:30,01/03/2019 02:29:40,1,Wake
6299,01/03/2019 02:29:40,01/03/2019 02:29:50,1,Wake
6300,01/03/2019 02:29:50,01/03/2019 02:30:00,1,Wake
6301,01/03/2019 02:30:00,01/03/2019 02:30:10,1,Wake
6302,01/03/2019 02:30:10,01/03/2019 02:30:20,1,Wake
6303,01/03/2019 02:30:20,01/03/2019 02:30:30,1,Wake
6304,01/03/2019 02:30:30,01/03/2019 02:30:40,1,Wake
6305,01/03/2019 02:30:40,01/03/2019 02:30:50,1,Wake
6306,01/03/2019 02:30:50,01/03/2019 02:31:00,1,Wake
6307,01/03/2019 02:31:00,01/03/2019 02:31:10,1,Wake
6308,01/03/2019 02:31:10,01/03/2019 02:31:20,1,Wake
6309,01/03/2019 02:31:20,01/03/2019 02:31:30,1,Wake
6310,01/03/2019 02:31:30,01/03/2019 02:31:40,1,Wake
6311,01/03/2019 02:31:40,01/03/2019 02:31:50,1,Wake
6312,01/03/2019 02:31:50,01/03/2019 02:32:00,1,Wake
6313,01/03/2019 02:32:00,01/03/2019 02:32:10,1,Wake
6314,01/03/2019 02:32:10,01/03/2019 02:32:20,1,Wake
6315,01/03/2019 02:32:20,01/03/2019 02:32:30,1,Wake
6316,01/03/2019 02:32:30,01/03/2019 02:32:40,1,Wake
6317,01/03/2019 02:32:40,01/03/2019 02:32:50,1,Wake
6318,01/03/2019 02:32:50,01/03/2019 02:33:00,1,Wake
6319,01/03/2019 02:33:00,01/03/2019 02:33:10,1,Wake
6320,01/03/2019 02:33:10,01/03/2019 02:33:20,1,Wake
6321,01/03/2019 02:33:20,01/03/2019 02:33:30,1,Wake
6322,01/03/2019 02:33:30,01/03/2019 02:33:40,1,Wake
6323,01/03/2019 02:33:40,01/03/2019 02:33:50,1,Wake
6324,01/03/2019 02:33:50,01/03/2019 02:34:00,1,Wake
6325,01/03/2019 02:34:00,01/03/2019 02:34:10,1,Wake
6326,01/03/2019 02:34:10,01/03/2019 02:34:20,1,Wake
6327,01/03/2019 02:34:20,01/03/2019 02:34:30,1,Wake
6328,01/03/2019 02:34:30,01/03/2019 02:34:40,1,Wake
6329,01/03/2019 02:34:40,01/03/2019 02:34:50,1,Wake
6330,01/03/2019 02:34:50,01/03/2019 02:35:00,1,Wake
6331,01/03/2019 02:35:00,01/03/2019 02:35:10,1,Wake
6332,01/03/2019 02:35:10,01/03/2019 02:35:20,1,Wake
6333,01/03/2019 02:35:20,01/03/2019 02:35:30,1,Wake
6334,01/03/2019 02:35:30,01/03/2019 02:35:40,1,Wake
6335,01/03/2019 02:35:40,01/03/2019 02:35:50,1,Wake
6336,01/03/2019 02:35:50,01/03/2019 02:36:00,1,Wake
6337,01/03/2019 02:36:00,01/03/2019 02:36:10,1,Wake
6338,01/03/2019 02:36:10,01/03/2019 02:36:20,1,Wake
6339,01/03/2019 02:36:20,01/03/2019 02:36:30,1,Wake
6340,01/03/2019 02:36:30,01/03/2019 02:36:40,1,Wake
6341,01/03/2019 02:36:40,01/03/2019 02:36:50,1,Wake
6342,01/03/2019 02:36:50,01/03/2019 02:37:00,1,Wake
6343,01/03/2019 02:37:00,01/03/2019 02:37:10,1,Wake
6344,01/03/2019 02:37:10,01/03/2019 02:37:20,1,Wake
6345,01/03/2019 02:37:20,01/03/2019 02:37:30,1,Wake
6346,01/03/2019 02:37:30,01/03/2019 02:37:40,1,Wake
6347,01/03/2019 02:37:40,01/03/2019 02:37:50,1,Wake
6348,01/03/2019 02:37:50,01/03/2019 02:38:00,1,Wake
6349,01/03/2019 02:38:00,01/03/2019 02:38:10,1,Wake
6350,01/03/2019 02:38:10,01/03/2019 02:38:20,1,Wake
6351,01/03/2019 02:38:20,01/03/2019 02:38:30,1,Wake
6352,01/03/2019 02:38:30,01/03/2019 02:38:40,1,Wake
6353,01/03/2019 02:38:40,01/03/2019 02:38:50,1,Wake
6354,01/03/2019 02:38:50,01/03/2019 02:39:00,1,Wake
6355,01/03/2019 02:39:00,01/03/2019 02:39:10,1,Wake
6356,01/03/2019 02:39:10,01/03/2019 02:39:20,1,Wake
6357,01/03/2019 02:39:20,01/03/2019 02:39:30,1,Wake
6358,01/03/2019 02:39:30,01/03/2019 02:39:40,1,Wake
6359,01/03/2019 02:39:40,01/03/2019 02:39:50,1,Wake
6360,01/03/2019 02:39:50,01/03/2019 02:40:00,1,Wake
6361,01/03/2019 02:40:00,01/03/2019 02:40:10,1,Wake
6362,01/03/2019 02:40:10,01/03/2019 02:40:20,1,Wake
6363,01/03/2019 02:40:20,01/03/2019 02:40:30,1,Wake
6364,01/03/2019 02:40:30,01/03/2019 02:40:40,1,Wake
6365,01/03/2019 02:40:40,01/03/2019 02:40:50,1,Wake
6366,01/03/2019 02:40:50,01/03/2019 02:41:00,1,Wake
6367,01/03/2019 02:41:00,01/03/2019 02:41:10,1,Wake
6368,01/03/2019 02:41:10,01/03/2019 02:41:20,1,Wake
6369,01/03/2019 02:41:20,01/03/2019 02:41:30,1,Wake
6370,01/03/2019 02:41:30,01/03/2019 02:41:40,1,Wake
6371,01/03/2019 02:41:40,01/03/2019 02:41:50,1,Wake
6372,01/03/2019 02:41:50,01/03/2019 02:42:00,1,Wake
6373,01/03/2019 02:42:00,01/03/2019 02:42:10,1,Wake
6374,01/03/2019 02:42:10,01/03/2019 02:42:20,1,Wake
6375,01/03/2019 02:42:20,01/03/2019 02:42:30,1,Wake
6376,01/03/2019 02:42:30,01/03/2019 02:42:40,1,Wake
6377,01/03/2019 02:42:40,01/03/2019 02:42:50,1,Wake
6378,01/03/2019 02:42:50,01/03/2019 02:43:00,1,Wake
6379,01/03/2019 02:43:00,01/03/2019 02:43:10,1,Wake
6380,01/03/2019 02:43:10,01/03/2019 02:43:20,1,Wake
6381,01/03/2019 02:43:20,01/03/2019 02:43:30,1,Wake
6382,01/03/2019 02:43:30,01/03/2019 02:43:40,1,Wake
6383,01/03/2019 02:43:40,01/03/2019 02:43:50,1,Wake
6384,01/03/2019 02:43:50,01/03/2019 02:44:00,1,Wake
6385,01/03/2019 02:44:00,01/03/2019 02:44:10,1,Wake
6386,01/03/2019 02:44:10,01/03/2019 02:44:20,1,Wake
6387,01/03/2019 02:44:20,01/03/2019 02:44:30,1,Wake
6388,01/03/2019 02:44:30,01/03/2019 02:44:40,1,Wake
6389,01/03/2019 02:44:40,01/03/2019 02:44:50,1,Wake
6390,01/03/2019 02:44:50,01/03/2019 02:45:00,1,Wake
6391,01/03/2019 02:45:00,01/03/2019 02:45:10,1,Wake
6392,01/03/2019 02:45:10,01/03/2019 02:45:20,1,Wake
6393,01/03/2019 02:45:20,01/03/2019 02:45:30,1,Wake
6394,01/03/2019 02:45:30,01/03/2019 02:45:40,1,Wake
6395,01/03/2019 02:45:40,01/03/2019 02:45:50,1,Wake
6396,01/03/2019 02:45:50,01/03/2019 02:46:00,1,Wake
6397,01/03/2019 02:46:00,01/03/2019 02:46:10,1,Wake
6398,01/03/2019 02:46:10,01/03/2019 02:46:20,1,Wake
6399,01/03/2019 02:46:20,01/03/2019 02:46:30,1,Wake
6400,01/03/2019 02:46:30,01/03/2019 02:46:40,1,Wake
6401,01/03/2019 02:46:40,01/03/2019 02:46:50,1,Wake
6402,01/03/2019 02:46:50,01/03/2019 02:47:00,1,Wake
6403,01/03/2019 02:47:00,01/03/2019 02:47:10,1,Wake
6404,01/03/2019 02:47:10,01/03/2019 02:47:20,1,Wake
6405,01/03/2019 02:47:20,01/03/2019 02:47:30,1,Wake
6406,01/03/2019 02:47:30,01/03/2019 02:47:40,1,Wake
6407,01/03/2019 02:47:40,01/03/2019 02:47:50,1,Wake
6408,01/03/2019 02:47:50,01/03/2019 02:48:00,1,Wake
6409,01/03/2019 02:48:00,01/03/2019 02:48:10,1,Wake
6410,01/03/2019 02:48:10,01/03/2019 02:48:20,1,Wake
6411,01/03/2019 02:48:20,01/03/2019 02:48:30,1,Wake
6412,01/03/2019 02:48:30,01/03/2019 02:48:40,1,Wake
6413,01/03/2019 02:48:40,01/03/2019 02:48:50,1,Wake
6414,01/03/2019 02:48:50,01/03/2019 02:49:00,1,Wake
6415,01/03/2019 02:49:00,01/03/2019 02:49:10,1,Wake
6416,01/03/2019 02:49:10,01/03/2019 02:49:20,1,Wake
6417,01/03/2019 02:49:20,01/03/2019 02:49:30,1,Wake
6418,01/03/2019 02:49:30,01/03/2019 02:49:40,1,Wake
6419,01/03/2019 02:49:40,01/03/2019 02:49:50,1,Wake
6420,01/03/2019 02:49:50,01/03/2019 02:50:00,1,Wake
6421,01/03/2019 02:50:00,01/03/2019 02:50:10,1,Wake
6422,01/03/2019 02:50:10,01/03/2019 02:50:20,1,Wake
6423,01/03/2019 02:50:20,01/03/2019 02:50:30,1,Wake
6424,01/03/2019 02:50:30,01/03/2019 02:50:40,1,Wake
6425,01/03/2019 02:50:40,01/03/2019 02:50:50,1,Wake
6426,01/03/2019 02:50:50,01/03/2019 02:51:00,1,Wake
6427,01/03/2019 02:51:00,01/03/2019 02:51:10,1,Wake
6428,01/03/2019 02:51:10,01/03/2019 02:51:20,1,Wake
6429,01/03/2019 02:51:20,01/03/2019 02:51:30,1,Wake
6430,01/03/2019 02:51:30,01/03/2019 02:51:40,1,Wake
6431,01/03/2019 02:51:40,01/03/2019 02:51:50,1,Wake
6432,01/03/2019 02:51:50,01/03/2019 02:52:00,1,Wake
6433,01/03/2019 02:52:00,01/03/2019 02:52:10,1,Wake
6434,01/03/2019 02:52:10,01/03/2019 02:52:20,1,Wake
6435,01/03/2019 02:52:20,01/03/2019 02:52:30,1,Wake
6436,01/03/2019 02:52:30,01/03/2019 02:52:40,1,Wake
6437,01/03/2019 02:52:40,01/03/2019 02:52:50,1,Wake
6438,01/03/2019 02:52:50,01/03/2019 02:53:00,1,Wake
6439,01/03/2019 02:53:00,01/03/2019 02:53:10,1,Wake
6440,01/03/2019 02:53:10,01/03/2019 02:53:20,1,Wake
6441,01/03/2019 02:53:20,01/03/2019 02:53:30,1,Wake
6442,01/03/2019 02:53:30,01/03/2019 02:53:40,1,Wake
6443,01/03/2019 02:53:40,01/03/2019 02:53:50,1,Wake
6444,01/03/2019 02:53:50,01/03/2019 02:54:00,1,Wake
6445,01/03/2019 02:54:00,01/03/2019 02:54:10,1,Wake
6446,01/03/2019 02:54:10,01/03/2019 02:54:20,1,Wake
6447,01/03/2019 02:54:20,01/03/2019 02:54:30,1,Wake
6448,01/03/2019 02:54:30,01/03/2019 02:54:40,1,Wake
6449,01/03/2019 02:54:40,01/03/2019 02:54:50,1,Wake
6450,01/03/2019 02:54:50,01/03/2019 02:55:00,1,Wake
6451,01/03/2019 02:55:00,01/03/2019 02:55:10,1,Wake
6452,01/03/2019 02:55:10,01/03/2019 02:55:20,1,Wake
6453,01/03/2019 02:55:20,01/03/2019 02:55:30,1,Wake
6454,01/03/2019 02:55:30,01/03/2019 02:55:40,1,Wake
6455,01/03/2019 02:55:40,01/03/2019 02:55:50,1,Wake
6456,01/03/2019 02:55:50,01/03/2019 02:56:00,1,Wake
6457,01/03/2019 02:56:00,01/03/2019 02:56:10,1,Wake
6458,01/03/2019 02:56:10,01/03/2019 02:56:20,1,Wake
6459,01/03/2019 02:56:20,01/03/2019 02:56:30,1,Wake
6460,01/03/2019 02:56:30,01/03/2019 02:56:40,1,Wake
6461,01/03/2019 02:56:40,01/03/2019 02:56:50,1,Wake
6462,01/03/2019 02:56:50,01/03/2019 02:57:00,1,Wake
6463,01/03/2019 02:57:00,01/03/2019 02:57:10,1,Wake
6464,01/03/2019 02:57:10,01/03/2019 02:57:20,1,Wake
6465,01/03/2019 02:57:20,01/03/2019 02:57:30,1,Wake
6466,01/03/2019 02:57:30,01/03/2019 02:57:40,1,Wake
6467,01/03/2019 02:57:40,01/03/2019 02:57:50,1,Wake
6468,01/03/2019 02:57:50,01/03/2019 02:58:00,1,Wake
6469,01/03/2019 02:58:00,01/03/2019 02:58:10,1,Wake
6470,01/03/2019 02:58:10,01/03/2019 02:58:20,1,Wake
6471,01/03/2019 02:58:20,01/03/2019 02:58:30,1,Wake
6472,01/03/2019 02:58:30,01/03/2019 02:58:40,1,Wake
6473,01/03/2019 02:58:40,01/03/2019 02:58:50,1,Wake
6474,01/03/2019 02:58:50,01/03/2019 02:59:00,1,Wake
6475,01/03/2019 02:59:00,01/03/2019 02:59:10,1,Wake
6476,01/03/2019 02:59:10,01/03/2019 02:59:20,1,Wake
6477,01/03/2019 02:59:20,01/03/2019 02:59:30,1,Wake
6478,01/03/2019 02:59:30,01/03/2019 02:59:40,1,Wake
6479,01/03/2019 02:59:40,01/03/2019 02:59:50,1,Wake
6480,01/03/2019 02:59:50,01/03/2019 03:00:00,1,Wake
6481,01/03/2019 03:00:00,01/03/2019 03:00:10,1,Wake
6482,01/03/2019 03:00:10,01/03/2019 03:00:20,1,Wake
6483,01/03/2019 03:00:20,01/03/2019 03:00:30,1,Wake
6484,01/03/2019 03:00:30,01/03/2019 03:00:40,1,Wake
6485,01/03/2019 03:00:40,01/03/2019 03:00:50,1,Wake
6486,01/03/2019 03:00:50,01/03/2019 03:01:00,1,Wake
6487,01/03/2019 03:01:00,01/03/2019 03:01:10,1,Wake
6488,01/03/2019 03:01:10,01/03/2019 03:01:20,1,Wake
6489,01/03/2019 03:01:20,01/03/2019 03:01:30,1,Wake
6490,01/03/2019 03:01:30,01/03/2019 03:01:40,1,Wake
6491,01/03/2019 03:01:40,01/03/2019 03:01:50,1,Wake
6492,01/03/2019 03:01:50,01/03/2019 03:02:00,1,Wake
6493,01/03/2019 03:02:00,01/03/2019 03:02:10,1,Wake
6494,01/03/2019 03:02:10,01/03/2019 03:02:20,1,Wake
6495,01/03/2019 03:02:20,01/03/2019 03:02:30,1,Wake
6496,01/03/2019 03:02:30,01/03/2019 03:02:40,1,Wake
6497,01/03/2019 03:02:40,01/03/2019 03:02:50,1,Wake
6498,01/03/2019 03:02:50,01/03/2019 03:03:00,1,Wake
6499,01/03/2019 03:03:00,01/03/2019 03:03:10,1,Wake
6500,01/03/2019 03:03:10,01/03/2019 03:03:20,1,Wake
6501,01/03/2019 03:03:20,01/03/2019 03:03:30,1,Wake
6502,01/03/2019 03:03:30,01/03/2019 03:03:40,1,Wake
6503,01/03/2019 03:03:40,01/03/2019 03:03:50,1,Wake
6504,01/03/2019 03:03:50,01/03/2019 03:04:00,1,Wake
6505,01/03/2019 03:04:00,01/03/2019 03:04:10,1,Wake
6506,01/03/2019 03:04:10,01/03/2019 03:04:20,1,Wake
6507,01/03/2019 03:04:20,01/03/2019 03:04:30,1,Wake
6508,01/03/2019 03:04:30,01/03/2019 03:04:40,1,Wake
6509,01/03/2019 03:04:40,01/03/2019 03:04:50,1,Wake
6510,01/03/2019 03:04:50,01/03/2019 03:05:00,1,Wake
6511,01/03/2019 03:05:00,01/03/2019 03:05:10,1,Wake
6512,01/03/2019 03:05:10,01/03/2019 03:05:20,1,Wake
6513,01/03/2019 03:05:20,01/03/2019 03:05:30,1,Wake
6514,01/03/2019 03:05:30,01/03/2019 03:05:40,1,Wake
6515,01/03/2019 03:05:40,01/03/2019 03:05:50,1,Wake
6516,01/03/2019 03:05:50,01/03/2019 03:06:00,1,Wake
6517,01/03/2019 03:06:00,01/03/2019 03:06:10,1,Wake
6518,01/03/2019 03:06:10,01/03/2019 03:06:20,1,Wake
6519,01/03/2019 03:06:20,01/03/2019 03:06:30,1,Wake
6520,01/03/2019 03:06:30,01/03/2019 03:06:40,1,Wake
6521,01/03/2019 03:06:40,01/03/2019 03:06:50,1,Wake
6522,01/03/2019 03:06:50,01/03/2019 03:07:00,1,Wake
6523,01/03/2019 03:07:00,01/03/2019 03:07:10,1,Wake
6524,01/03/2019 03:07:10,01/03/2019 03:07:20,1,Wake
6525,01/03/2019 03:07:20,01/03/2019 03:07:30,1,Wake
6526,01/03/2019 03:07:30,01/03/2019 03:07:40,1,Wake
6527,01/03/2019 03:07:40,01/03/2019 03:07:50,1,Wake
6528,01/03/2019 03:07:50,01/03/2019 03:08:00,1,Wake
6529,01/03/2019 03:08:00,01/03/2019 03:08:10,1,Wake
6530,01/03/2019 03:08:10,01/03/2019 03:08:20,1,Wake
6531,01/03/2019 03:08:20,01/03/2019 03:08:30,1,Wake
6532,01/03/2019 03:08:30,01/03/2019 03:08:40,1,Wake
6533,01/03/2019 03:08:40,01/03/2019 03:08:50,1,Wake
6534,01/03/2019 03:08:50,01/03/2019 03:09:00,1,Wake
6535,01/03/2019 03:09:00,01/03/2019 03:09:10,1,Wake
