Epoch #,Start Time,End Time,Score #, Score
6892,01/03/2019 04:08:30,01/03/2019 04:08:40,2,Non REM
6893,01/03/2019 04:08:40,01/03/2019 04:08:50,2,Non REM
6894,01/03/2019 04:08:50,01/03/2019 04:09:00,130,Non REM X
6895,01/03/2019 04:09:00,01/03/2019 04:09:10,2,Non REM
6896,01/03/2019 04:09:10,01/03/2019 04:09:20,130,Non REM X
6897,01/03/2019 04:09:20,01/03/2019 04:09:30,130,Non REM X
6898,01/03/2019 04:09:30,01/03/2019 04:09:40,2,Non REM
6899,01/03/2019 04:09:40,01/03/2019 04:09:50,2,Non REM
6900,01/03/2019 04:09:50,01/03/2019 04:10:00,2,Non REM
6901,01/03/2019 04:10:00,01/03/2019 04:10:10,2,Non REM
6902,01/03/2019 04:10:10,01/03/2019 04:10:20,2,Non REM
6903,01/03/2019 04:10:20,01/03/2019 04:10:30,2,Non REM
6904,01/03/2019 04:10:30,01/03/2019 04:10:40,3,REM
6905,01/03/2019 04:10:40,01/03/2019 04:10:50,3,REM
6906,01/03/2019 04:10:50,01/03/2019 04:11:00,3,REM
6907,01/03/2019 04:11:00,01/03/2019 04:11:10,3,REM
6908,01/03/2019 04:11:10,01/03/2019 04:11:20,3,REM
6909,01/03/2019 04:11:20,01/03/2019 04:11:30,3,REM
6910,01/03/2019 04:11:30,01/03/2019 04:11:40,3,REM
6911,01/03/2019 04:11:40,01/03/2019 04:11:50,3,REM
6912,01/03/2019 04:11:50,01/03/2019 04:12:00,3,REM
6913,01/03/2019 04:12:00,01/03/2019 04:12:10,3,REM
6914,01/03/2019 04:12:10,01/03/2019 04:12:20,3,REM
6915,01/03/2019 04:12:20,01/03/2019 04:12:30,3,REM
6916,01/03/2019 04:12:30,01/03/2019 04:12:40,1,Wake
6917,01/03/2019 04:12:40,01/03/2019 04:12:50,1,Wake
6918,01/03/2019 04:12:50,01/03/2019 04:13:00,2,Non REM
6919,01/03/2019 04:13:00,01/03/2019 04:13:10,130,Non REM X
6920,01/03/2019 04:13:10,01/03/2019 04:13:20,2,Non REM
6921,01/03/2019 04:13:20,01/03/2019 04:13:30,2,Non REM
6922,01/03/2019 04:13:30,01/03/2019 04:13:40,2,Non REM
6923,01/03/2019 04:13:40,01/03/2019 04:13:50,1,Wake
6924,01/03/2019 04:13:50,01/03/2019 04:14:00,2,Non REM
6925,01/03/2019 04:14:00,01/03/2019 04:14:10,2,Non REM
6926,01/03/2019 04:14:10,01/03/2019 04:14:20,2,Non REM
6927,01/03/2019 04:14:20,01/03/2019 04:14:30,2,Non REM
6928,01/03/2019 04:14:30,01/03/2019 04:14:40,2,Non REM
6929,01/03/2019 04:14:40,01/03/2019 04:14:50,130,Non REM X
6930,01/03/2019 04:14:50,01/03/2019 04:15:00,2,Non REM
6931,01/03/2019 04:15:00,01/03/2019 04:15:10,2,Non REM
6932,01/03/2019 04:15:10,01/03/2019 04:15:20,2,Non REM
6933,01/03/2019 04:15:20,01/03/2019 04:15:30,2,Non REM
6934,01/03/2019 04:15:30,01/03/2019 04:15:40,2,Non REM
6935,01/03/2019 04:15:40,01/03/2019 04:15:50,2,Non REM
6936,01/03/2019 04:15:50,01/03/2019 04:16:00,2,Non REM
6937,01/03/2019 04:16:00,01/03/2019 04:16:10,2,Non REM
6938,01/03/2019 04:16:10,01/03/2019 04:16:20,2,Non REM
6939,01/03/2019 04:16:20,01/03/2019 04:16:30,2,Non REM
6940,01/03/2019 04:16:30,01/03/2019 04:16:40,2,Non REM
6941,01/03/2019 04:16:40,01/03/2019 04:16:50,2,Non REM
6942,01/03/2019 04:16:50,01/03/2019 04:17:00,2,Non REM
6943,01/03/2019 04:17:00,01/03/2019 04:17:10,2,Non REM
6944,01/03/2019 04:17:10,01/03/2019 04:17:20,2,Non REM
6945,01/03/2019 04:17:20,01/03/2019 04:17:30,130,Non REM X
6946,01/03/2019 04:17:30,01/03/2019 04:17:40,1,Wake
6947,01/03/2019 04:17:40,01/03/2019 04:17:50,2,Non REM
6948,01/03/2019 04:17:50,01/03/2019 04:18:00,1,Wake
6949,01/03/2019 04:18:00,01/03/2019 04:18:10,1,Wake
6950,01/03/2019 04:18:10,01/03/2019 04:18:20,1,Wake
6951,01/03/2019 04:18:20,01/03/2019 04:18:30,2,Non REM
6952,01/03/2019 04:18:30,01/03/2019 04:18:40,2,Non REM
6953,01/03/2019 04:18:40,01/03/2019 04:18:50,2,Non REM
6954,01/03/2019 04:18:50,01/03/2019 04:19:00,2,Non REM
6955,01/03/2019 04:19:00,01/03/2019 04:19:10,2,Non REM
6956,01/03/2019 04:19:10,01/03/2019 04:19:20,2,Non REM
6957,01/03/2019 04:19:20,01/03/2019 04:19:30,2,Non REM
6958,01/03/2019 04:19:30,01/03/2019 04:19:40,2,Non REM
6959,01/03/2019 04:19:40,01/03/2019 04:19:50,2,Non REM
6960,01/03/2019 04:19:50,01/03/2019 04:20:00,130,Non REM X
6961,01/03/2019 04:20:00,01/03/2019 04:20:10,1,Wake
6962,01/03/2019 04:20:10,01/03/2019 04:20:20,1,Wake
6963,01/03/2019 04:20:20,01/03/2019 04:20:30,1,Wake
6964,01/03/2019 04:20:30,01/03/2019 04:20:40,130,Non REM X
6965,01/03/2019 04:20:40,01/03/2019 04:20:50,2,Non REM
6966,01/03/2019 04:20:50,01/03/2019 04:21:00,2,Non REM
6967,01/03/2019 04:21:00,01/03/2019 04:21:10,2,Non REM
6968,01/03/2019 04:21:10,01/03/2019 04:21:20,2,Non REM
6969,01/03/2019 04:21:20,01/03/2019 04:21:30,2,Non REM
6970,01/03/2019 04:21:30,01/03/2019 04:21:40,2,Non REM
6971,01/03/2019 04:21:40,01/03/2019 04:21:50,2,Non REM
6972,01/03/2019 04:21:50,01/03/2019 04:22:00,2,Non REM
6973,01/03/2019 04:22:00,01/03/2019 04:22:10,2,Non REM
6974,01/03/2019 04:22:10,01/03/2019 04:22:20,2,Non REM
6975,01/03/2019 04:22:20,01/03/2019 04:22:30,2,Non REM
6976,01/03/2019 04:22:30,01/03/2019 04:22:40,2,Non REM
6977,01/03/2019 04:22:40,01/03/2019 04:22:50,2,Non REM
6978,01/03/2019 04:22:50,01/03/2019 04:23:00,2,Non REM
6979,01/03/2019 04:23:00,01/03/2019 04:23:10,2,Non REM
6980,01/03/2019 04:23:10,01/03/2019 04:23:20,2,Non REM
6981,01/03/2019 04:23:20,01/03/2019 04:23:30,2,Non REM
6982,01/03/2019 04:23:30,01/03/2019 04:23:40,2,Non REM
6983,01/03/2019 04:23:40,01/03/2019 04:23:50,2,Non REM
6984,01/03/2019 04:23:50,01/03/2019 04:24:00,2,Non REM
6985,01/03/2019 04:24:00,01/03/2019 04:24:10,130,Non REM X
6986,01/03/2019 04:24:10,01/03/2019 04:24:20,2,Non REM
6987,01/03/2019 04:24:20,01/03/2019 04:24:30,2,Non REM
6988,01/03/2019 04:24:30,01/03/2019 04:24:40,2,Non REM
6989,01/03/2019 04:24:40,01/03/2019 04:24:50,2,Non REM
6990,01/03/2019 04:24:50,01/03/2019 04:25:00,2,Non REM
6991,01/03/2019 04:25:00,01/03/2019 04:25:10,2,Non REM
6992,01/03/2019 04:25:10,01/03/2019 04:25:20,2,Non REM
6993,01/03/2019 04:25:20,01/03/2019 04:25:30,2,Non REM
6994,01/03/2019 04:25:30,01/03/2019 04:25:40,2,Non REM
6995,01/03/2019 04:25:40,01/03/2019 04:25:50,2,Non REM
6996,01/03/2019 04:25:50,01/03/2019 04:26:00,2,Non REM
6997,01/03/2019 04:26:00,01/03/2019 04:26:10,2,Non REM
6998,01/03/2019 04:26:10,01/03/2019 04:26:20,2,Non REM
6999,01/03/2019 04:26:20,01/03/2019 04:26:30,2,Non REM
7000,01/03/2019 04:26:30,01/03/2019 04:26:40,2,Non REM
7001,01/03/2019 04:26:40,01/03/2019 04:26:50,2,Non REM
7002,01/03/2019 04:26:50,01/03/2019 04:27:00,2,Non REM
7003,01/03/2019 04:27:00,01/03/2019 04:27:10,3,REM
7004,01/03/2019 04:27:10,01/03/2019 04:27:20,3,REM
7005,01/03/2019 04:27:20,01/03/2019 04:27:30,3,REM
7006,01/03/2019 04:27:30,01/03/2019 04:27:40,3,REM
7007,01/03/2019 04:27:40,01/03/2019 04:27:50,3,REM
7008,01/03/2019 04:27:50,01/03/2019 04:28:00,1,Wake
7009,01/03/2019 04:28:00,01/03/2019 04:28:10,2,Non REM
7010,01/03/2019 04:28:10,01/03/2019 04:28:20,2,Non REM
7011,01/03/2019 04:28:20,01/03/2019 04:28:30,2,Non REM
7012,01/03/2019 04:28:30,01/03/2019 04:28:40,2,Non REM
7013,01/03/2019 04:28:40,01/03/2019 04:28:50,2,Non REM
7014,01/03/2019 04:28:50,01/03/2019 04:29:00,130,Non REM X
7015,01/03/2019 04:29:00,01/03/2019 04:29:10,2,Non REM
7016,01/03/2019 04:29:10,01/03/2019 04:29:20,2,Non REM
7017,01/03/2019 04:29:20,01/03/2019 04:29:30,2,Non REM
7018,01/03/2019 04:29:30,01/03/2019 04:29:40,2,Non REM
7019,01/03/2019 04:29:40,01/03/2019 04:29:50,2,Non REM
7020,01/03/2019 04:29:50,01/03/2019 04:30:00,2,Non REM
7021,01/03/2019 04:30:00,01/03/2019 04:30:10,130,Non REM X
7022,01/03/2019 04:30:10,01/03/2019 04:30:20,1,Wake
7023,01/03/2019 04:30:20,01/03/2019 04:30:30,2,Non REM
7024,01/03/2019 04:30:30,01/03/2019 04:30:40,2,Non REM
7025,01/03/2019 04:30:40,01/03/2019 04:30:50,2,Non REM
7026,01/03/2019 04:30:50,01/03/2019 04:31:00,2,Non REM
7027,01/03/2019 04:31:00,01/03/2019 04:31:10,2,Non REM
7028,01/03/2019 04:31:10,01/03/2019 04:31:20,2,Non REM
7029,01/03/2019 04:31:20,01/03/2019 04:31:30,2,Non REM
7030,01/03/2019 04:31:30,01/03/2019 04:31:40,2,Non REM
7031,01/03/2019 04:31:40,01/03/2019 04:31:50,2,Non REM
7032,01/03/2019 04:31:50,01/03/2019 04:32:00,130,Non REM X
7033,01/03/2019 04:32:00,01/03/2019 04:32:10,2,Non REM
7034,01/03/2019 04:32:10,01/03/2019 04:32:20,2,Non REM
7035,01/03/2019 04:32:20,01/03/2019 04:32:30,130,Non REM X
7036,01/03/2019 04:32:30,01/03/2019 04:32:40,1,Wake
7037,01/03/2019 04:32:40,01/03/2019 04:32:50,2,Non REM
7038,01/03/2019 04:32:50,01/03/2019 04:33:00,2,Non REM
7039,01/03/2019 04:33:00,01/03/2019 04:33:10,2,Non REM
7040,01/03/2019 04:33:10,01/03/2019 04:33:20,2,Non REM
7041,01/03/2019 04:33:20,01/03/2019 04:33:30,2,Non REM
7042,01/03/2019 04:33:30,01/03/2019 04:33:40,2,Non REM
7043,01/03/2019 04:33:40,01/03/2019 04:33:50,2,Non REM
7044,01/03/2019 04:33:50,01/03/2019 04:34:00,2,Non REM
7045,01/03/2019 04:34:00,01/03/2019 04:34:10,2,Non REM
7046,01/03/2019 04:34:10,01/03/2019 04:34:20,2,Non REM
7047,01/03/2019 04:34:20,01/03/2019 04:34:30,2,Non REM
7048,01/03/2019 04:34:30,01/03/2019 04:34:40,2,Non REM
7049,01/03/2019 04:34:40,01/03/2019 04:34:50,2,Non REM
7050,01/03/2019 04:34:50,01/03/2019 04:35:00,2,Non REM
7051,01/03/2019 04:35:00,01/03/2019 04:35:10,2,Non REM
7052,01/03/2019 04:35:10,01/03/2019 04:35:20,2,Non REM
7053,01/03/2019 04:35:20,01/03/2019 04:35:30,3,REM
7054,01/03/2019 04:35:30,01/03/2019 04:35:40,3,REM
7055,01/03/2019 04:35:40,01/03/2019 04:35:50,3,REM
7056,01/03/2019 04:35:50,01/03/2019 04:36:00,3,REM
7057,01/03/2019 04:36:00,01/03/2019 04:36:10,3,REM
7058,01/03/2019 04:36:10,01/03/2019 04:36:20,3,REM
7059,01/03/2019 04:36:20,01/03/2019 04:36:30,1,Wake
7060,01/03/2019 04:36:30,01/03/2019 04:36:40,2,Non REM
7061,01/03/2019 04:36:40,01/03/2019 04:36:50,130,Non REM X
7062,01/03/2019 04:36:50,01/03/2019 04:37:00,130,Non REM X
7063,01/03/2019 04:37:00,01/03/2019 04:37:10,2,Non REM
7064,01/03/2019 04:37:10,01/03/2019 04:37:20,1,Wake
7065,01/03/2019 04:37:20,01/03/2019 04:37:30,1,Wake
7066,01/03/2019 04:37:30,01/03/2019 04:37:40,2,Non REM
7067,01/03/2019 04:37:40,01/03/2019 04:37:50,2,Non REM
7068,01/03/2019 04:37:50,01/03/2019 04:38:00,130,Non REM X
7069,01/03/2019 04:38:00,01/03/2019 04:38:10,2,Non REM
7070,01/03/2019 04:38:10,01/03/2019 04:38:20,130,Non REM X
7071,01/03/2019 04:38:20,01/03/2019 04:38:30,2,Non REM
7072,01/03/2019 04:38:30,01/03/2019 04:38:40,2,Non REM
7073,01/03/2019 04:38:40,01/03/2019 04:38:50,2,Non REM
7074,01/03/2019 04:38:50,01/03/2019 04:39:00,2,Non REM
7075,01/03/2019 04:39:00,01/03/2019 04:39:10,130,Non REM X
7076,01/03/2019 04:39:10,01/03/2019 04:39:20,2,Non REM
7077,01/03/2019 04:39:20,01/03/2019 04:39:30,2,Non REM
7078,01/03/2019 04:39:30,01/03/2019 04:39:40,2,Non REM
7079,01/03/2019 04:39:40,01/03/2019 04:39:50,2,Non REM
7080,01/03/2019 04:39:50,01/03/2019 04:40:00,2,Non REM
7081,01/03/2019 04:40:00,01/03/2019 04:40:10,2,Non REM
7082,01/03/2019 04:40:10,01/03/2019 04:40:20,2,Non REM
7083,01/03/2019 04:40:20,01/03/2019 04:40:30,2,Non REM
7084,01/03/2019 04:40:30,01/03/2019 04:40:40,2,Non REM
7085,01/03/2019 04:40:40,01/03/2019 04:40:50,2,Non REM
7086,01/03/2019 04:40:50,01/03/2019 04:41:00,2,Non REM
7087,01/03/2019 04:41:00,01/03/2019 04:41:10,2,Non REM
7088,01/03/2019 04:41:10,01/03/2019 04:41:20,2,Non REM
7089,01/03/2019 04:41:20,01/03/2019 04:41:30,2,Non REM
7090,01/03/2019 04:41:30,01/03/2019 04:41:40,1,Wake
7091,01/03/2019 04:41:40,01/03/2019 04:41:50,2,Non REM
7092,01/03/2019 04:41:50,01/03/2019 04:42:00,2,Non REM
7093,01/03/2019 04:42:00,01/03/2019 04:42:10,2,Non REM
7094,01/03/2019 04:42:10,01/03/2019 04:42:20,2,Non REM
7095,01/03/2019 04:42:20,01/03/2019 04:42:30,2,Non REM
7096,01/03/2019 04:42:30,01/03/2019 04:42:40,2,Non REM
7097,01/03/2019 04:42:40,01/03/2019 04:42:50,2,Non REM
7098,01/03/2019 04:42:50,01/03/2019 04:43:00,2,Non REM
7099,01/03/2019 04:43:00,01/03/2019 04:43:10,2,Non REM
7100,01/03/2019 04:43:10,01/03/2019 04:43:20,2,Non REM
7101,01/03/2019 04:43:20,01/03/2019 04:43:30,2,Non REM
7102,01/03/2019 04:43:30,01/03/2019 04:43:40,3,REM
7103,01/03/2019 04:43:40,01/03/2019 04:43:50,3,REM
7104,01/03/2019 04:43:50,01/03/2019 04:44:00,3,REM
7105,01/03/2019 04:44:00,01/03/2019 04:44:10,3,REM
7106,01/03/2019 04:44:10,01/03/2019 04:44:20,1,Wake
7107,01/03/2019 04:44:20,01/03/2019 04:44:30,1,Wake
7108,01/03/2019 04:44:30,01/03/2019 04:44:40,2,Non REM
7109,01/03/2019 04:44:40,01/03/2019 04:44:50,2,Non REM
7110,01/03/2019 04:44:50,01/03/2019 04:45:00,2,Non REM
7111,01/03/2019 04:45:00,01/03/2019 04:45:10,2,Non REM
7112,01/03/2019 04:45:10,01/03/2019 04:45:20,2,Non REM
7113,01/03/2019 04:45:20,01/03/2019 04:45:30,1,Wake
7114,01/03/2019 04:45:30,01/03/2019 04:45:40,1,Wake
7115,01/03/2019 04:45:40,01/03/2019 04:45:50,2,Non REM
7116,01/03/2019 04:45:50,01/03/2019 04:46:00,2,Non REM
7117,01/03/2019 04:46:00,01/03/2019 04:46:10,2,Non REM
7118,01/03/2019 04:46:10,01/03/2019 04:46:20,2,Non REM
7119,01/03/2019 04:46:20,01/03/2019 04:46:30,2,Non REM
7120,01/03/2019 04:46:30,01/03/2019 04:46:40,2,Non REM
7121,01/03/2019 04:46:40,01/03/2019 04:46:50,2,Non REM
7122,01/03/2019 04:46:50,01/03/2019 04:47:00,130,Non REM X
7123,01/03/2019 04:47:00,01/03/2019 04:47:10,2,Non REM
7124,01/03/2019 04:47:10,01/03/2019 04:47:20,2,Non REM
7125,01/03/2019 04:47:20,01/03/2019 04:47:30,2,Non REM
7126,01/03/2019 04:47:30,01/03/2019 04:47:40,2,Non REM
7127,01/03/2019 04:47:40,01/03/2019 04:47:50,2,Non REM
7128,01/03/2019 04:47:50,01/03/2019 04:48:00,3,REM
7129,01/03/2019 04:48:00,01/03/2019 04:48:10,3,REM
7130,01/03/2019 04:48:10,01/03/2019 04:48:20,3,REM
7131,01/03/2019 04:48:20,01/03/2019 04:48:30,3,REM
7132,01/03/2019 04:48:30,01/03/2019 04:48:40,3,REM
7133,01/03/2019 04:48:40,01/03/2019 04:48:50,3,REM
7134,01/03/2019 04:48:50,01/03/2019 04:49:00,3,REM
7135,01/03/2019 04:49:00,01/03/2019 04:49:10,3,REM
7136,01/03/2019 04:49:10,01/03/2019 04:49:20,3,REM
7137,01/03/2019 04:49:20,01/03/2019 04:49:30,3,REM
7138,01/03/2019 04:49:30,01/03/2019 04:49:40,3,REM
7139,01/03/2019 04:49:40,01/03/2019 04:49:50,3,REM
7140,01/03/2019 04:49:50,01/03/2019 04:50:00,3,REM
7141,01/03/2019 04:50:00,01/03/2019 04:50:10,3,REM
7142,01/03/2019 04:50:10,01/03/2019 04:50:20,3,REM
7143,01/03/2019 04:50:20,01/03/2019 04:50:30,3,REM
7144,01/03/2019 04:50:30,01/03/2019 04:50:40,3,REM
7145,01/03/2019 04:50:40,01/03/2019 04:50:50,3,REM
7146,01/03/2019 04:50:50,01/03/2019 04:51:00,3,REM
7147,01/03/2019 04:51:00,01/03/2019 04:51:10,3,REM
7148,01/03/2019 04:51:10,01/03/2019 04:51:20,1,Wake
7149,01/03/2019 04:51:20,01/03/2019 04:51:30,1,Wake
7150,01/03/2019 04:51:30,01/03/2019 04:51:40,1,Wake
7151,01/03/2019 04:51:40,01/03/2019 04:51:50,1,Wake
7152,01/03/2019 04:51:50,01/03/2019 04:52:00,1,Wake
7153,01/03/2019 04:52:00,01/03/2019 04:52:10,1,Wake
7154,01/03/2019 04:52:10,01/03/2019 04:52:20,1,Wake
7155,01/03/2019 04:52:20,01/03/2019 04:52:30,1,Wake
7156,01/03/2019 04:52:30,01/03/2019 04:52:40,1,Wake
7157,01/03/2019 04:52:40,01/03/2019 04:52:50,1,Wake
7158,01/03/2019 04:52:50,01/03/2019 04:53:00,1,Wake
7159,01/03/2019 04:53:00,01/03/2019 04:53:10,1,Wake
7160,01/03/2019 04:53:10,01/03/2019 04:53:20,1,Wake
7161,01/03/2019 04:53:20,01/03/2019 04:53:30,1,Wake
7162,01/03/2019 04:53:30,01/03/2019 04:53:40,1,Wake
7163,01/03/2019 04:53:40,01/03/2019 04:53:50,1,Wake
7164,01/03/2019 04:53:50,01/03/2019 04:54:00,1,Wake
7165,01/03/2019 04:54:00,01/03/2019 04:54:10,1,Wake
7166,01/03/2019 04:54:10,01/03/2019 04:54:20,1,Wake
7167,01/03/2019 04:54:20,01/03/2019 04:54:30,1,Wake
7168,01/03/2019 04:54:30,01/03/2019 04:54:40,1,Wake
7169,01/03/2019 04:54:40,01/03/2019 04:54:50,1,Wake
7170,01/03/2019 04:54:50,01/03/2019 04:55:00,1,Wake
7171,01/03/2019 04:55:00,01/03/2019 04:55:10,1,Wake
7172,01/03/2019 04:55:10,01/03/2019 04:55:20,1,Wake
7173,01/03/2019 04:55:20,01/03/2019 04:55:30,1,Wake
7174,01/03/2019 04:55:30,01/03/2019 04:55:40,1,Wake
7175,01/03/2019 04:55:40,01/03/2019 04:55:50,1,Wake
7176,01/03/2019 04:55:50,01/03/2019 04:56:00,1,Wake
7177,01/03/2019 04:56:00,01/03/2019 04:56:10,1,Wake
7178,01/03/2019 04:56:10,01/03/2019 04:56:20,1,Wake
7179,01/03/2019 04:56:20,01/03/2019 04:56:30,1,Wake
7180,01/03/2019 04:56:30,01/03/2019 04:56:40,1,Wake
7181,01/03/2019 04:56:40,01/03/2019 04:56:50,1,Wake
7182,01/03/2019 04:56:50,01/03/2019 04:57:00,1,Wake
7183,01/03/2019 04:57:00,01/03/2019 04:57:10,1,Wake
7184,01/03/2019 04:57:10,01/03/2019 04:57:20,1,Wake
7185,01/03/2019 04:57:20,01/03/2019 04:57:30,1,Wake
7186,01/03/2019 04:57:30,01/03/2019 04:57:40,1,Wake
7187,01/03/2019 04:57:40,01/03/2019 04:57:50,1,Wake
7188,01/03/2019 04:57:50,01/03/2019 04:58:00,1,Wake
7189,01/03/2019 04:58:00,01/03/2019 04:58:10,1,Wake
7190,01/03/2019 04:58:10,01/03/2019 04:58:20,1,Wake
7191,01/03/2019 04:58:20,01/03/2019 04:58:30,1,Wake
7192,01/03/2019 04:58:30,01/03/2019 04:58:40,1,Wake
7193,01/03/2019 04:58:40,01/03/2019 04:58:50,1,Wake
7194,01/03/2019 04:58:50,01/03/2019 04:59:00,1,Wake
7195,01/03/2019 04:59:00,01/03/2019 04:59:10,1,Wake
7196,01/03/2019 04:59:10,01/03/2019 04:59:20,1,Wake
7197,01/03/2019 04:59:20,01/03/2019 04:59:30,1,Wake
7198,01/03/2019 04:59:30,01/03/2019 04:59:40,1,Wake
7199,01/03/2019 04:59:40,01/03/2019 04:59:50,1,Wake
7200,01/03/2019 04:59:50,01/03/2019 05:00:00,1,Wake
7201,01/03/2019 05:00:00,01/03/2019 05:00:10,1,Wake
7202,01/03/2019 05:00:10,01/03/2019 05:00:20,1,Wake
7203,01/03/2019 05:00:20,01/03/2019 05:00:30,1,Wake
7204,01/03/2019 05:00:30,01/03/2019 05:00:40,1,Wake
7205,01/03/2019 05:00:40,01/03/2019 05:00:50,1,Wake
7206,01/03/2019 05:00:50,01/03/2019 05:01:00,1,Wake
7207,01/03/2019 05:01:00,01/03/2019 05:01:10,1,Wake
7208,01/03/2019 05:01:10,01/03/2019 05:01:20,1,Wake
7209,01/03/2019 05:01:20,01/03/2019 05:01:30,1,Wake
7210,01/03/2019 05:01:30,01/03/2019 05:01:40,1,Wake
7211,01/03/2019 05:01:40,01/03/2019 05:01:50,1,Wake
7212,01/03/2019 05:01:50,01/03/2019 05:02:00,1,Wake
7213,01/03/2019 05:02:00,01/03/2019 05:02:10,1,Wake
7214,01/03/2019 05:02:10,01/03/2019 05:02:20,1,Wake
7215,01/03/2019 05:02:20,01/03/2019 05:02:30,1,Wake
7216,01/03/2019 05:02:30,01/03/2019 05:02:40,1,Wake
7217,01/03/2019 05:02:40,01/03/2019 05:02:50,1,Wake
7218,01/03/2019 05:02:50,01/03/2019 05:03:00,1,Wake
7219,01/03/2019 05:03:00,01/03/2019 05:03:10,1,Wake
7220,01/03/2019 05:03:10,01/03/2019 05:03:20,1,Wake
7221,01/03/2019 05:03:20,01/03/2019 05:03:30,1,Wake
7222,01/03/2019 05:03:30,01/03/2019 05:03:40,1,Wake
7223,01/03/2019 05:03:40,01/03/2019 05:03:50,1,Wake
7224,01/03/2019 05:03:50,01/03/2019 05:04:00,1,Wake
7225,01/03/2019 05:04:00,01/03/2019 05:04:10,1,Wake
7226,01/03/2019 05:04:10,01/03/2019 05:04:20,1,Wake
7227,01/03/2019 05:04:20,01/03/2019 05:04:30,1,Wake
7228,01/03/2019 05:04:30,01/03/2019 05:04:40,1,Wake
7229,01/03/2019 05:04:40,01/03/2019 05:04:50,1,Wake
7230,01/03/2019 05:04:50,01/03/2019 05:05:00,1,Wake
7231,01/03/2019 05:05:00,01/03/2019 05:05:10,1,Wake
7232,01/03/2019 05:05:10,01/03/2019 05:05:20,1,Wake
7233,01/03/2019 05:05:20,01/03/2019 05:05:30,1,Wake
7234,01/03/2019 05:05:30,01/03/2019 05:05:40,1,Wake
7235,01/03/2019 05:05:40,01/03/2019 05:05:50,1,Wake
7236,01/03/2019 05:05:50,01/03/2019 05:06:00,1,Wake
7237,01/03/2019 05:06:00,01/03/2019 05:06:10,1,Wake
7238,01/03/2019 05:06:10,01/03/2019 05:06:20,1,Wake
7239,01/03/2019 05:06:20,01/03/2019 05:06:30,1,Wake
7240,01/03/2019 05:06:30,01/03/2019 05:06:40,1,Wake
7241,01/03/2019 05:06:40,01/03/2019 05:06:50,1,Wake
7242,01/03/2019 05:06:50,01/03/2019 05:07:00,1,Wake
7243,01/03/2019 05:07:00,01/03/2019 05:07:10,1,Wake
7244,01/03/2019 05:07:10,01/03/2019 05:07:20,1,Wake
7245,01/03/2019 05:07:20,01/03/2019 05:07:30,1,Wake
7246,01/03/2019 05:07:30,01/03/2019 05:07:40,1,Wake
7247,01/03/2019 05:07:40,01/03/2019 05:07:50,1,Wake
7248,01/03/2019 05:07:50,01/03/2019 05:08:00,1,Wake
7249,01/03/2019 05:08:00,01/03/2019 05:08:10,1,Wake
7250,01/03/2019 05:08:10,01/03/2019 05:08:20,1,Wake
7251,01/03/2019 05:08:20,01/03/2019 05:08:30,1,Wake
7252,01/03/2019 05:08:30,01/03/2019 05:08:40,1,Wake
7253,01/03/2019 05:08:40,01/03/2019 05:08:50,1,Wake
7254,01/03/2019 05:08:50,01/03/2019 05:09:00,1,Wake
7255,01/03/2019 05:09:00,01/03/2019 05:09:10,1,Wake
7256,01/03/2019 05:09:10,01/03/2019 05:09:20,1,Wake
7257,01/03/2019 05:09:20,01/03/2019 05:09:30,1,Wake
7258,01/03/2019 05:09:30,01/03/2019 05:09:40,1,Wake
7259,01/03/2019 05:09:40,01/03/2019 05:09:50,1,Wake
7260,01/03/2019 05:09:50,01/03/2019 05:10:00,1,Wake
7261,01/03/2019 05:10:00,01/03/2019 05:10:10,1,Wake
7262,01/03/2019 05:10:10,01/03/2019 05:10:20,1,Wake
7263,01/03/2019 05:10:20,01/03/2019 05:10:30,1,Wake
7264,01/03/2019 05:10:30,01/03/2019 05:10:40,1,Wake
7265,01/03/2019 05:10:40,01/03/2019 05:10:50,1,Wake
7266,01/03/2019 05:10:50,01/03/2019 05:11:00,1,Wake
7267,01/03/2019 05:11:00,01/03/2019 05:11:10,1,Wake
7268,01/03/2019 05:11:10,01/03/2019 05:11:20,1,Wake
7269,01/03/2019 05:11:20,01/03/2019 05:11:30,1,Wake
7270,01/03/2019 05:11:30,01/03/2019 05:11:40,1,Wake
7271,01/03/2019 05:11:40,01/03/2019 05:11:50,1,Wake
7272,01/03/2019 05:11:50,01/03/2019 05:12:00,1,Wake
7273,01/03/2019 05:12:00,01/03/2019 05:12:10,1,Wake
7274,01/03/2019 05:12:10,01/03/2019 05:12:20,1,Wake
7275,01/03/2019 05:12:20,01/03/2019 05:12:30,1,Wake
7276,01/03/2019 05:12:30,01/03/2019 05:12:40,1,Wake
7277,01/03/2019 05:12:40,01/03/2019 05:12:50,1,Wake
7278,01/03/2019 05:12:50,01/03/2019 05:13:00,1,Wake
7279,01/03/2019 05:13:00,01/03/2019 05:13:10,1,Wake
7280,01/03/2019 05:13:10,01/03/2019 05:13:20,1,Wake
7281,01/03/2019 05:13:20,01/03/2019 05:13:30,1,Wake
7282,01/03/2019 05:13:30,01/03/2019 05:13:40,1,Wake
7283,01/03/2019 05:13:40,01/03/2019 05:13:50,1,Wake
7284,01/03/2019 05:13:50,01/03/2019 05:14:00,2,Non REM
7285,01/03/2019 05:14:00,01/03/2019 05:14:10,130,Non REM X
